date,date_key,year,quarter,month,month_name,day,day_name,transport_mode,value_type,ridership_value,recovery_pct
2024-02-29,20240229,2024,1,2,February,29,Thursday,Subways,Estimated Ridership,3905888,72
2024-03-01,20240301,2024,1,3,March,1,Friday,Access-A-Ride,Scheduled Trips,33416,112
2024-03-01,20240301,2024,1,3,March,1,Friday,Bridges and Tunnels,Total Traffic,968878,105
2024-03-01,20240301,2024,1,3,March,1,Friday,Buses,Estimated Ridership,1276428,57
2024-03-01,20240301,2024,1,3,March,1,Friday,LIRR,Estimated Ridership,181633,58
2024-03-01,20240301,2024,1,3,March,1,Friday,Metro-North,Estimated Ridership,157348,57
2024-03-01,20240301,2024,1,3,March,1,Friday,Staten Island Railway,Estimated Ridership,6220,39
2024-03-01,20240301,2024,1,3,March,1,Friday,Subways,Estimated Ridership,3573658,64
2024-03-02,20240302,2024,1,3,March,2,Saturday,Access-A-Ride,Scheduled Trips,19380,114
2024-03-02,20240302,2024,1,3,March,2,Saturday,Bridges and Tunnels,Total Traffic,823629,95
2024-03-02,20240302,2024,1,3,March,2,Saturday,Buses,Estimated Ridership,689029,52
2024-03-02,20240302,2024,1,3,March,2,Saturday,LIRR,Estimated Ridership,98266,91
2024-03-02,20240302,2024,1,3,March,2,Saturday,Metro-North,Estimated Ridership,85586,63
2024-03-02,20240302,2024,1,3,March,2,Saturday,Staten Island Railway,Estimated Ridership,2084,41
2024-03-02,20240302,2024,1,3,March,2,Saturday,Subways,Estimated Ridership,2094029,68
2024-03-03,20240303,2024,1,3,March,3,Sunday,Access-A-Ride,Scheduled Trips,21351,121
2024-03-03,20240303,2024,1,3,March,3,Sunday,Bridges and Tunnels,Total Traffic,857039,106
2024-03-03,20240303,2024,1,3,March,3,Sunday,Buses,Estimated Ridership,686787,69
2024-03-03,20240303,2024,1,3,March,3,Sunday,LIRR,Estimated Ridership,93906,108
2024-03-03,20240303,2024,1,3,March,3,Sunday,Metro-North,Estimated Ridership,85095,90
2024-03-03,20240303,2024,1,3,March,3,Sunday,Staten Island Railway,Estimated Ridership,1981,63
2024-03-03,20240303,2024,1,3,March,3,Sunday,Subways,Estimated Ridership,1961510,86
2024-03-04,20240304,2024,1,3,March,4,Monday,Access-A-Ride,Scheduled Trips,32231,108
2024-03-04,20240304,2024,1,3,March,4,Monday,Bridges and Tunnels,Total Traffic,887009,96
2024-03-04,20240304,2024,1,3,March,4,Monday,Buses,Estimated Ridership,1319592,59
2024-03-04,20240304,2024,1,3,March,4,Monday,LIRR,Estimated Ridership,219565,70
2024-03-04,20240304,2024,1,3,March,4,Monday,Metro-North,Estimated Ridership,188845,68
2024-03-04,20240304,2024,1,3,March,4,Monday,Staten Island Railway,Estimated Ridership,7229,45
2024-03-04,20240304,2024,1,3,March,4,Monday,Subways,Estimated Ridership,3539671,64
2024-03-05,20240305,2024,1,3,March,5,Tuesday,Access-A-Ride,Scheduled Trips,34277,115
2024-03-05,20240305,2024,1,3,March,5,Tuesday,Bridges and Tunnels,Total Traffic,868487,94
2024-03-05,20240305,2024,1,3,March,5,Tuesday,Buses,Estimated Ridership,1263377,56
2024-03-05,20240305,2024,1,3,March,5,Tuesday,LIRR,Estimated Ridership,236999,76
2024-03-05,20240305,2024,1,3,March,5,Tuesday,Metro-North,Estimated Ridership,204515,74
2024-03-05,20240305,2024,1,3,March,5,Tuesday,Staten Island Railway,Estimated Ridership,7344,46
2024-03-05,20240305,2024,1,3,March,5,Tuesday,Subways,Estimated Ridership,3819514,69
2024-03-06,20240306,2024,1,3,March,6,Wednesday,Access-A-Ride,Scheduled Trips,35207,118
2024-03-06,20240306,2024,1,3,March,6,Wednesday,Bridges and Tunnels,Total Traffic,890058,97
2024-03-06,20240306,2024,1,3,March,6,Wednesday,Buses,Estimated Ridership,1273337,57
2024-03-06,20240306,2024,1,3,March,6,Wednesday,LIRR,Estimated Ridership,225080,72
2024-03-06,20240306,2024,1,3,March,6,Wednesday,Metro-North,Estimated Ridership,198040,72
2024-03-06,20240306,2024,1,3,March,6,Wednesday,Staten Island Railway,Estimated Ridership,7555,47
2024-03-06,20240306,2024,1,3,March,6,Wednesday,Subways,Estimated Ridership,3865589,69
2024-03-07,20240307,2024,1,3,March,7,Thursday,Access-A-Ride,Scheduled Trips,34235,115
2024-03-07,20240307,2024,1,3,March,7,Thursday,Bridges and Tunnels,Total Traffic,941815,102
2024-03-07,20240307,2024,1,3,March,7,Thursday,Buses,Estimated Ridership,1334827,60
2024-03-07,20240307,2024,1,3,March,7,Thursday,LIRR,Estimated Ridership,226926,72
2024-03-07,20240307,2024,1,3,March,7,Thursday,Metro-North,Estimated Ridership,197659,72
2024-03-07,20240307,2024,1,3,March,7,Thursday,Staten Island Railway,Estimated Ridership,7414,46
2024-03-07,20240307,2024,1,3,March,7,Thursday,Subways,Estimated Ridership,3893731,70
2024-03-08,20240308,2024,1,3,March,8,Friday,Access-A-Ride,Scheduled Trips,34613,116
2024-03-08,20240308,2024,1,3,March,8,Friday,Bridges and Tunnels,Total Traffic,987695,107
2024-03-08,20240308,2024,1,3,March,8,Friday,Buses,Estimated Ridership,1291469,58
2024-03-08,20240308,2024,1,3,March,8,Friday,LIRR,Estimated Ridership,226372,72
2024-03-08,20240308,2024,1,3,March,8,Friday,Metro-North,Estimated Ridership,192899,70
2024-03-08,20240308,2024,1,3,March,8,Friday,Staten Island Railway,Estimated Ridership,6588,41
2024-03-08,20240308,2024,1,3,March,8,Friday,Subways,Estimated Ridership,3685219,66
2024-03-09,20240309,2024,1,3,March,9,Saturday,Access-A-Ride,Scheduled Trips,19661,116
2024-03-09,20240309,2024,1,3,March,9,Saturday,Bridges and Tunnels,Total Traffic,857351,98
2024-03-09,20240309,2024,1,3,March,9,Saturday,Buses,Estimated Ridership,747405,56
2024-03-09,20240309,2024,1,3,March,9,Saturday,LIRR,Estimated Ridership,113368,105
2024-03-09,20240309,2024,1,3,March,9,Saturday,Metro-North,Estimated Ridership,97183,72
2024-03-09,20240309,2024,1,3,March,9,Saturday,Staten Island Railway,Estimated Ridership,2174,43
2024-03-09,20240309,2024,1,3,March,9,Saturday,Subways,Estimated Ridership,2128635,69
2024-03-10,20240310,2024,1,3,March,10,Sunday,Access-A-Ride,Scheduled Trips,20080,114
2024-03-10,20240310,2024,1,3,March,10,Sunday,Bridges and Tunnels,Total Traffic,818114,101
2024-03-10,20240310,2024,1,3,March,10,Sunday,Buses,Estimated Ridership,630566,63
2024-03-10,20240310,2024,1,3,March,10,Sunday,LIRR,Estimated Ridership,90567,104
2024-03-10,20240310,2024,1,3,March,10,Sunday,Metro-North,Estimated Ridership,77768,82
2024-03-10,20240310,2024,1,3,March,10,Sunday,Staten Island Railway,Estimated Ridership,1750,56
2024-03-10,20240310,2024,1,3,March,10,Sunday,Subways,Estimated Ridership,1803578,79
2024-03-11,20240311,2024,1,3,March,11,Monday,Access-A-Ride,Scheduled Trips,31600,106
2024-03-11,20240311,2024,1,3,March,11,Monday,Bridges and Tunnels,Total Traffic,869087,94
2024-03-11,20240311,2024,1,3,March,11,Monday,Buses,Estimated Ridership,1270081,57
2024-03-11,20240311,2024,1,3,March,11,Monday,LIRR,Estimated Ridership,218755,70
2024-03-11,20240311,2024,1,3,March,11,Monday,Metro-North,Estimated Ridership,188108,68
2024-03-11,20240311,2024,1,3,March,11,Monday,Staten Island Railway,Estimated Ridership,6854,43
2024-03-11,20240311,2024,1,3,March,11,Monday,Subways,Estimated Ridership,3497588,63
2024-03-12,20240312,2024,1,3,March,12,Tuesday,Access-A-Ride,Scheduled Trips,34978,118
2024-03-12,20240312,2024,1,3,March,12,Tuesday,Bridges and Tunnels,Total Traffic,911441,99
2024-03-12,20240312,2024,1,3,March,12,Tuesday,Buses,Estimated Ridership,1370319,61
2024-03-12,20240312,2024,1,3,March,12,Tuesday,LIRR,Estimated Ridership,239002,76
2024-03-12,20240312,2024,1,3,March,12,Tuesday,Metro-North,Estimated Ridership,213584,77
2024-03-12,20240312,2024,1,3,March,12,Tuesday,Staten Island Railway,Estimated Ridership,7820,49
2024-03-12,20240312,2024,1,3,March,12,Tuesday,Subways,Estimated Ridership,3988438,72
2024-03-13,20240313,2024,1,3,March,13,Wednesday,Access-A-Ride,Scheduled Trips,36469,123
2024-03-13,20240313,2024,1,3,March,13,Wednesday,Bridges and Tunnels,Total Traffic,937527,102
2024-03-13,20240313,2024,1,3,March,13,Wednesday,Buses,Estimated Ridership,1377062,61
2024-03-13,20240313,2024,1,3,March,13,Wednesday,LIRR,Estimated Ridership,237603,76
2024-03-13,20240313,2024,1,3,March,13,Wednesday,Metro-North,Estimated Ridership,212582,77
2024-03-13,20240313,2024,1,3,March,13,Wednesday,Staten Island Railway,Estimated Ridership,8100,51
2024-03-13,20240313,2024,1,3,March,13,Wednesday,Subways,Estimated Ridership,4024943,72
2024-03-14,20240314,2024,1,3,March,14,Thursday,Access-A-Ride,Scheduled Trips,36111,121
2024-03-14,20240314,2024,1,3,March,14,Thursday,Bridges and Tunnels,Total Traffic,970105,105
2024-03-14,20240314,2024,1,3,March,14,Thursday,Buses,Estimated Ridership,1368263,61
2024-03-14,20240314,2024,1,3,March,14,Thursday,LIRR,Estimated Ridership,240124,77
2024-03-14,20240314,2024,1,3,March,14,Thursday,Metro-North,Estimated Ridership,211962,77
2024-03-14,20240314,2024,1,3,March,14,Thursday,Staten Island Railway,Estimated Ridership,7658,48
2024-03-14,20240314,2024,1,3,March,14,Thursday,Subways,Estimated Ridership,4049186,73
2024-03-15,20240315,2024,1,3,March,15,Friday,Access-A-Ride,Scheduled Trips,33266,112
2024-03-15,20240315,2024,1,3,March,15,Friday,Bridges and Tunnels,Total Traffic,986807,107
2024-03-15,20240315,2024,1,3,March,15,Friday,Buses,Estimated Ridership,1275542,57
2024-03-15,20240315,2024,1,3,March,15,Friday,LIRR,Estimated Ridership,227481,73
2024-03-15,20240315,2024,1,3,March,15,Friday,Metro-North,Estimated Ridership,199285,72
2024-03-15,20240315,2024,1,3,March,15,Friday,Staten Island Railway,Estimated Ridership,6558,41
2024-03-15,20240315,2024,1,3,March,15,Friday,Subways,Estimated Ridership,3643013,65
2024-03-16,20240316,2024,1,3,March,16,Saturday,Access-A-Ride,Scheduled Trips,20796,123
2024-03-16,20240316,2024,1,3,March,16,Saturday,Bridges and Tunnels,Total Traffic,924262,106
2024-03-16,20240316,2024,1,3,March,16,Saturday,Buses,Estimated Ridership,838318,63
2024-03-16,20240316,2024,1,3,March,16,Saturday,LIRR,Estimated Ridership,138156,128
2024-03-16,20240316,2024,1,3,March,16,Saturday,Metro-North,Estimated Ridership,129667,96
2024-03-16,20240316,2024,1,3,March,16,Saturday,Staten Island Railway,Estimated Ridership,3108,61
2024-03-16,20240316,2024,1,3,March,16,Saturday,Subways,Estimated Ridership,2553056,83
2024-03-17,20240317,2024,1,3,March,17,Sunday,Access-A-Ride,Scheduled Trips,20237,115
2024-03-17,20240317,2024,1,3,March,17,Sunday,Bridges and Tunnels,Total Traffic,862748,107
2024-03-17,20240317,2024,1,3,March,17,Sunday,Buses,Estimated Ridership,625861,63
2024-03-17,20240317,2024,1,3,March,17,Sunday,LIRR,Estimated Ridership,103993,120
2024-03-17,20240317,2024,1,3,March,17,Sunday,Metro-North,Estimated Ridership,86964,92
2024-03-17,20240317,2024,1,3,March,17,Sunday,Staten Island Railway,Estimated Ridership,2078,66
2024-03-17,20240317,2024,1,3,March,17,Sunday,Subways,Estimated Ridership,1972170,86
2024-03-18,20240318,2024,1,3,March,18,Monday,Access-A-Ride,Scheduled Trips,31905,107
2024-03-18,20240318,2024,1,3,March,18,Monday,Bridges and Tunnels,Total Traffic,895292,97
2024-03-18,20240318,2024,1,3,March,18,Monday,Buses,Estimated Ridership,1296423,58
2024-03-18,20240318,2024,1,3,March,18,Monday,LIRR,Estimated Ridership,221451,71
2024-03-18,20240318,2024,1,3,March,18,Monday,Metro-North,Estimated Ridership,190770,69
2024-03-18,20240318,2024,1,3,March,18,Monday,Staten Island Railway,Estimated Ridership,7072,44
2024-03-18,20240318,2024,1,3,March,18,Monday,Subways,Estimated Ridership,3482565,63
2024-03-19,20240319,2024,1,3,March,19,Tuesday,Access-A-Ride,Scheduled Trips,34899,117
2024-03-19,20240319,2024,1,3,March,19,Tuesday,Bridges and Tunnels,Total Traffic,909501,99
2024-03-19,20240319,2024,1,3,March,19,Tuesday,Buses,Estimated Ridership,1336910,60
2024-03-19,20240319,2024,1,3,March,19,Tuesday,LIRR,Estimated Ridership,242771,77
2024-03-19,20240319,2024,1,3,March,19,Tuesday,Metro-North,Estimated Ridership,210028,76
2024-03-19,20240319,2024,1,3,March,19,Tuesday,Staten Island Railway,Estimated Ridership,7795,49
2024-03-19,20240319,2024,1,3,March,19,Tuesday,Subways,Estimated Ridership,3869116,69
2024-03-20,20240320,2024,1,3,March,20,Wednesday,Access-A-Ride,Scheduled Trips,35998,121
2024-03-20,20240320,2024,1,3,March,20,Wednesday,Bridges and Tunnels,Total Traffic,927404,101
2024-03-20,20240320,2024,1,3,March,20,Wednesday,Buses,Estimated Ridership,1334002,60
2024-03-20,20240320,2024,1,3,March,20,Wednesday,LIRR,Estimated Ridership,234446,75
2024-03-20,20240320,2024,1,3,March,20,Wednesday,Metro-North,Estimated Ridership,206030,75
2024-03-20,20240320,2024,1,3,March,20,Wednesday,Staten Island Railway,Estimated Ridership,7700,48
2024-03-20,20240320,2024,1,3,March,20,Wednesday,Subways,Estimated Ridership,3886104,70
2024-03-21,20240321,2024,1,3,March,21,Thursday,Access-A-Ride,Scheduled Trips,35097,118
2024-03-21,20240321,2024,1,3,March,21,Thursday,Bridges and Tunnels,Total Traffic,947309,103
2024-03-21,20240321,2024,1,3,March,21,Thursday,Buses,Estimated Ridership,1317112,59
2024-03-21,20240321,2024,1,3,March,21,Thursday,LIRR,Estimated Ridership,228782,73
2024-03-21,20240321,2024,1,3,March,21,Thursday,Metro-North,Estimated Ridership,200037,73
2024-03-21,20240321,2024,1,3,March,21,Thursday,Staten Island Railway,Estimated Ridership,7292,46
2024-03-21,20240321,2024,1,3,March,21,Thursday,Subways,Estimated Ridership,3862248,69
2024-03-22,20240322,2024,1,3,March,22,Friday,Access-A-Ride,Scheduled Trips,33549,113
2024-03-22,20240322,2024,1,3,March,22,Friday,Bridges and Tunnels,Total Traffic,975518,106
2024-03-22,20240322,2024,1,3,March,22,Friday,Buses,Estimated Ridership,1251225,56
2024-03-22,20240322,2024,1,3,March,22,Friday,LIRR,Estimated Ridership,225175,72
2024-03-22,20240322,2024,1,3,March,22,Friday,Metro-North,Estimated Ridership,187489,68
2024-03-22,20240322,2024,1,3,March,22,Friday,Staten Island Railway,Estimated Ridership,6299,39
2024-03-22,20240322,2024,1,3,March,22,Friday,Subways,Estimated Ridership,3581959,64
2024-03-23,20240323,2024,1,3,March,23,Saturday,Access-A-Ride,Scheduled Trips,17633,104
2024-03-23,20240323,2024,1,3,March,23,Saturday,Bridges and Tunnels,Total Traffic,733638,84
2024-03-23,20240323,2024,1,3,March,23,Saturday,Buses,Estimated Ridership,587004,44
2024-03-23,20240323,2024,1,3,March,23,Saturday,LIRR,Estimated Ridership,95770,89
2024-03-23,20240323,2024,1,3,March,23,Saturday,Metro-North,Estimated Ridership,77331,57
2024-03-23,20240323,2024,1,3,March,23,Saturday,Staten Island Railway,Estimated Ridership,1766,35
2024-03-23,20240323,2024,1,3,March,23,Saturday,Subways,Estimated Ridership,1863863,61
2024-03-24,20240324,2024,1,3,March,24,Sunday,Access-A-Ride,Scheduled Trips,22334,127
2024-03-24,20240324,2024,1,3,March,24,Sunday,Bridges and Tunnels,Total Traffic,861573,107
2024-03-24,20240324,2024,1,3,March,24,Sunday,Buses,Estimated Ridership,653413,66
2024-03-24,20240324,2024,1,3,March,24,Sunday,LIRR,Estimated Ridership,95973,111
2024-03-24,20240324,2024,1,3,March,24,Sunday,Metro-North,Estimated Ridership,80451,85
2024-03-24,20240324,2024,1,3,March,24,Sunday,Staten Island Railway,Estimated Ridership,1890,60
2024-03-24,20240324,2024,1,3,March,24,Sunday,Subways,Estimated Ridership,1912946,83
2024-03-25,20240325,2024,1,3,March,25,Monday,Access-A-Ride,Scheduled Trips,31947,107
2024-03-25,20240325,2024,1,3,March,25,Monday,Bridges and Tunnels,Total Traffic,902281,98
2024-03-25,20240325,2024,1,3,March,25,Monday,Buses,Estimated Ridership,1281676,57
2024-03-25,20240325,2024,1,3,March,25,Monday,LIRR,Estimated Ridership,224068,71
2024-03-25,20240325,2024,1,3,March,25,Monday,Metro-North,Estimated Ridership,192720,70
2024-03-25,20240325,2024,1,3,March,25,Monday,Staten Island Railway,Estimated Ridership,7032,44
2024-03-25,20240325,2024,1,3,March,25,Monday,Subways,Estimated Ridership,3583716,64
2024-03-26,20240326,2024,1,3,March,26,Tuesday,Access-A-Ride,Scheduled Trips,34874,117
2024-03-26,20240326,2024,1,3,March,26,Tuesday,Bridges and Tunnels,Total Traffic,914666,99
2024-03-26,20240326,2024,1,3,March,26,Tuesday,Buses,Estimated Ridership,1355991,60
2024-03-26,20240326,2024,1,3,March,26,Tuesday,LIRR,Estimated Ridership,239790,77
2024-03-26,20240326,2024,1,3,March,26,Tuesday,Metro-North,Estimated Ridership,211566,77
2024-03-26,20240326,2024,1,3,March,26,Tuesday,Staten Island Railway,Estimated Ridership,7754,49
2024-03-26,20240326,2024,1,3,March,26,Tuesday,Subways,Estimated Ridership,3969793,71
2024-03-27,20240327,2024,1,3,March,27,Wednesday,Access-A-Ride,Scheduled Trips,35627,120
2024-03-27,20240327,2024,1,3,March,27,Wednesday,Bridges and Tunnels,Total Traffic,943920,102
2024-03-27,20240327,2024,1,3,March,27,Wednesday,Buses,Estimated Ridership,1342695,60
2024-03-27,20240327,2024,1,3,March,27,Wednesday,LIRR,Estimated Ridership,241268,77
2024-03-27,20240327,2024,1,3,March,27,Wednesday,Metro-North,Estimated Ridership,207744,75
2024-03-27,20240327,2024,1,3,March,27,Wednesday,Staten Island Railway,Estimated Ridership,7628,48
2024-03-27,20240327,2024,1,3,March,27,Wednesday,Subways,Estimated Ridership,4014011,72
2024-03-28,20240328,2024,1,3,March,28,Thursday,Access-A-Ride,Scheduled Trips,34416,116
2024-03-28,20240328,2024,1,3,March,28,Thursday,Bridges and Tunnels,Total Traffic,954143,104
2024-03-28,20240328,2024,1,3,March,28,Thursday,Buses,Estimated Ridership,1223847,55
2024-03-28,20240328,2024,1,3,March,28,Thursday,LIRR,Estimated Ridership,239840,77
2024-03-28,20240328,2024,1,3,March,28,Thursday,Metro-North,Estimated Ridership,200583,73
2024-03-28,20240328,2024,1,3,March,28,Thursday,Staten Island Railway,Estimated Ridership,6780,42
2024-03-28,20240328,2024,1,3,March,28,Thursday,Subways,Estimated Ridership,3910547,70
2024-03-29,20240329,2024,1,3,March,29,Friday,Access-A-Ride,Scheduled Trips,30293,102
2024-03-29,20240329,2024,1,3,March,29,Friday,Bridges and Tunnels,Total Traffic,966343,105
2024-03-29,20240329,2024,1,3,March,29,Friday,Buses,Estimated Ridership,1096254,49
2024-03-29,20240329,2024,1,3,March,29,Friday,LIRR,Estimated Ridership,241583,77
2024-03-29,20240329,2024,1,3,March,29,Friday,Metro-North,Estimated Ridership,198343,72
2024-03-29,20240329,2024,1,3,March,29,Friday,Staten Island Railway,Estimated Ridership,5092,32
2024-03-29,20240329,2024,1,3,March,29,Friday,Subways,Estimated Ridership,3372535,61
2024-03-30,20240330,2024,1,3,March,30,Saturday,Access-A-Ride,Scheduled Trips,19891,117
2024-03-30,20240330,2024,1,3,March,30,Saturday,Bridges and Tunnels,Total Traffic,906427,104
2024-03-30,20240330,2024,1,3,March,30,Saturday,Buses,Estimated Ridership,801723,60
2024-03-30,20240330,2024,1,3,March,30,Saturday,LIRR,Estimated Ridership,135355,125
2024-03-30,20240330,2024,1,3,March,30,Saturday,Metro-North,Estimated Ridership,111061,82
2024-03-30,20240330,2024,1,3,March,30,Saturday,Staten Island Railway,Estimated Ridership,2748,54
2024-03-30,20240330,2024,1,3,March,30,Saturday,Subways,Estimated Ridership,2526569,82
2024-03-31,20240331,2024,1,3,March,31,Sunday,Access-A-Ride,Scheduled Trips,23316,132
2024-03-31,20240331,2024,1,3,March,31,Sunday,Bridges and Tunnels,Total Traffic,933446,116
2024-03-31,20240331,2024,1,3,March,31,Sunday,Buses,Estimated Ridership,606411,61
2024-03-31,20240331,2024,1,3,March,31,Sunday,LIRR,Estimated Ridership,121273,140
2024-03-31,20240331,2024,1,3,March,31,Sunday,Metro-North,Estimated Ridership,98458,104
2024-03-31,20240331,2024,1,3,March,31,Sunday,Staten Island Railway,Estimated Ridership,2096,67
2024-03-31,20240331,2024,1,3,March,31,Sunday,Subways,Estimated Ridership,1936295,84
2024-04-01,20240401,2024,2,4,April,1,Monday,Access-A-Ride,Scheduled Trips,30083,104
2024-04-01,20240401,2024,2,4,April,1,Monday,Bridges and Tunnels,Total Traffic,917643,98
2024-04-01,20240401,2024,2,4,April,1,Monday,Buses,Estimated Ridership,1168598,53
2024-04-01,20240401,2024,2,4,April,1,Monday,LIRR,Estimated Ridership,208291,67
2024-04-01,20240401,2024,2,4,April,1,Monday,Metro-North,Estimated Ridership,180107,63
2024-04-01,20240401,2024,2,4,April,1,Monday,Staten Island Railway,Estimated Ridership,6053,37
2024-04-01,20240401,2024,2,4,April,1,Monday,Subways,Estimated Ridership,3321989,60
2024-04-02,20240402,2024,2,4,April,2,Tuesday,Access-A-Ride,Scheduled Trips,34415,119
2024-04-02,20240402,2024,2,4,April,2,Tuesday,Bridges and Tunnels,Total Traffic,889922,95
2024-04-02,20240402,2024,2,4,April,2,Tuesday,Buses,Estimated Ridership,1247638,57
2024-04-02,20240402,2024,2,4,April,2,Tuesday,LIRR,Estimated Ridership,234615,76
2024-04-02,20240402,2024,2,4,April,2,Tuesday,Metro-North,Estimated Ridership,206753,72
2024-04-02,20240402,2024,2,4,April,2,Tuesday,Staten Island Railway,Estimated Ridership,7289,45
2024-04-02,20240402,2024,2,4,April,2,Tuesday,Subways,Estimated Ridership,3900061,70
2024-04-03,20240403,2024,2,4,April,3,Wednesday,Access-A-Ride,Scheduled Trips,34971,121
2024-04-03,20240403,2024,2,4,April,3,Wednesday,Bridges and Tunnels,Total Traffic,851814,91
2024-04-03,20240403,2024,2,4,April,3,Wednesday,Buses,Estimated Ridership,1162660,53
2024-04-03,20240403,2024,2,4,April,3,Wednesday,LIRR,Estimated Ridership,222764,72
2024-04-03,20240403,2024,2,4,April,3,Wednesday,Metro-North,Estimated Ridership,195001,68
2024-04-03,20240403,2024,2,4,April,3,Wednesday,Staten Island Railway,Estimated Ridership,6815,42
2024-04-03,20240403,2024,2,4,April,3,Wednesday,Subways,Estimated Ridership,3890305,70
2024-04-04,20240404,2024,2,4,April,4,Thursday,Access-A-Ride,Scheduled Trips,34712,120
2024-04-04,20240404,2024,2,4,April,4,Thursday,Bridges and Tunnels,Total Traffic,957042,102
2024-04-04,20240404,2024,2,4,April,4,Thursday,Buses,Estimated Ridership,1339531,61
2024-04-04,20240404,2024,2,4,April,4,Thursday,LIRR,Estimated Ridership,232730,75
2024-04-04,20240404,2024,2,4,April,4,Thursday,Metro-North,Estimated Ridership,201745,70
2024-04-04,20240404,2024,2,4,April,4,Thursday,Staten Island Railway,Estimated Ridership,7180,44
2024-04-04,20240404,2024,2,4,April,4,Thursday,Subways,Estimated Ridership,4100733,74
2024-04-05,20240405,2024,2,4,April,5,Friday,Access-A-Ride,Scheduled Trips,34503,119
2024-04-05,20240405,2024,2,4,April,5,Friday,Bridges and Tunnels,Total Traffic,981699,104
2024-04-05,20240405,2024,2,4,April,5,Friday,Buses,Estimated Ridership,1263607,58
2024-04-05,20240405,2024,2,4,April,5,Friday,LIRR,Estimated Ridership,225107,73
2024-04-05,20240405,2024,2,4,April,5,Friday,Metro-North,Estimated Ridership,202580,71
2024-04-05,20240405,2024,2,4,April,5,Friday,Staten Island Railway,Estimated Ridership,6309,39
2024-04-05,20240405,2024,2,4,April,5,Friday,Subways,Estimated Ridership,3800800,68
2024-04-06,20240406,2024,2,4,April,6,Saturday,Access-A-Ride,Scheduled Trips,21444,129
2024-04-06,20240406,2024,2,4,April,6,Saturday,Bridges and Tunnels,Total Traffic,928096,102
2024-04-06,20240406,2024,2,4,April,6,Saturday,Buses,Estimated Ridership,822825,62
2024-04-06,20240406,2024,2,4,April,6,Saturday,LIRR,Estimated Ridership,128106,112
2024-04-06,20240406,2024,2,4,April,6,Saturday,Metro-North,Estimated Ridership,117095,79
2024-04-06,20240406,2024,2,4,April,6,Saturday,Staten Island Railway,Estimated Ridership,2555,50
2024-04-06,20240406,2024,2,4,April,6,Saturday,Subways,Estimated Ridership,2477127,78
2024-04-07,20240407,2024,2,4,April,7,Sunday,Access-A-Ride,Scheduled Trips,21759,117
2024-04-07,20240407,2024,2,4,April,7,Sunday,Bridges and Tunnels,Total Traffic,875089,101
2024-04-07,20240407,2024,2,4,April,7,Sunday,Buses,Estimated Ridership,651153,66
2024-04-07,20240407,2024,2,4,April,7,Sunday,LIRR,Estimated Ridership,101624,111
2024-04-07,20240407,2024,2,4,April,7,Sunday,Metro-North,Estimated Ridership,94103,91
2024-04-07,20240407,2024,2,4,April,7,Sunday,Staten Island Railway,Estimated Ridership,2033,62
2024-04-07,20240407,2024,2,4,April,7,Sunday,Subways,Estimated Ridership,1899641,78
2024-04-08,20240408,2024,2,4,April,8,Monday,Access-A-Ride,Scheduled Trips,31777,110
2024-04-08,20240408,2024,2,4,April,8,Monday,Bridges and Tunnels,Total Traffic,879783,93
2024-04-08,20240408,2024,2,4,April,8,Monday,Buses,Estimated Ridership,1258402,58
2024-04-08,20240408,2024,2,4,April,8,Monday,LIRR,Estimated Ridership,220359,71
2024-04-08,20240408,2024,2,4,April,8,Monday,Metro-North,Estimated Ridership,194106,68
2024-04-08,20240408,2024,2,4,April,8,Monday,Staten Island Railway,Estimated Ridership,6873,42
2024-04-08,20240408,2024,2,4,April,8,Monday,Subways,Estimated Ridership,3506719,63
2024-04-09,20240409,2024,2,4,April,9,Tuesday,Access-A-Ride,Scheduled Trips,36151,125
2024-04-09,20240409,2024,2,4,April,9,Tuesday,Bridges and Tunnels,Total Traffic,965630,103
2024-04-09,20240409,2024,2,4,April,9,Tuesday,Buses,Estimated Ridership,1366571,63
2024-04-09,20240409,2024,2,4,April,9,Tuesday,LIRR,Estimated Ridership,251964,81
2024-04-09,20240409,2024,2,4,April,9,Tuesday,Metro-North,Estimated Ridership,228390,80
2024-04-09,20240409,2024,2,4,April,9,Tuesday,Staten Island Railway,Estimated Ridership,7937,49
2024-04-09,20240409,2024,2,4,April,9,Tuesday,Subways,Estimated Ridership,4042674,72
2024-04-10,20240410,2024,2,4,April,10,Wednesday,Access-A-Ride,Scheduled Trips,35534,123
2024-04-10,20240410,2024,2,4,April,10,Wednesday,Bridges and Tunnels,Total Traffic,946464,101
2024-04-10,20240410,2024,2,4,April,10,Wednesday,Buses,Estimated Ridership,1245909,57
2024-04-10,20240410,2024,2,4,April,10,Wednesday,LIRR,Estimated Ridership,235585,76
2024-04-10,20240410,2024,2,4,April,10,Wednesday,Metro-North,Estimated Ridership,216591,75
2024-04-10,20240410,2024,2,4,April,10,Wednesday,Staten Island Railway,Estimated Ridership,7115,44
2024-04-10,20240410,2024,2,4,April,10,Wednesday,Subways,Estimated Ridership,3791945,68
2024-04-11,20240411,2024,2,4,April,11,Thursday,Access-A-Ride,Scheduled Trips,35354,122
2024-04-11,20240411,2024,2,4,April,11,Thursday,Bridges and Tunnels,Total Traffic,963140,102
2024-04-11,20240411,2024,2,4,April,11,Thursday,Buses,Estimated Ridership,1315916,60
